user_label,gesture_label,sample_id,points_count,width_bbox,height_bbox,aspect_ratio,net_distance,mean_pressure,max_pressure,mean_finger_w,mean_finger_h
09,05,22,7,6.069999999999993,161.91000000000005,26.673805601317994,161.91027793194604,0.04971428571428571,0.104,0.03742857142857143,0.08114285714285714
09,06,01,13,239.97,18.200000000000045,0.07584281368504416,240.5763616816914,0.02430769230769231,0.041,0.027307692307692314,0.05899999999999999
09,06,02,14,226.43,8.009999999999991,0.03537517113456693,226.4302552663844,0.02064285714285714,0.036,0.027785714285714296,0.05514285714285716
09,06,03,14,193.04,8.400000000000034,0.043514297554911076,193.05902128623774,0.018428571428571426,0.034,0.026571428571428572,0.05492857142857144
09,06,04,12,245.22,24.05000000000001,0.09807519778158393,245.7068578611513,0.018166666666666668,0.03,0.024499999999999997,0.051666666666666666
09,06,05,12,235.77,9.04000000000002,0.03834245239004123,235.77266020469804,0.015333333333333332,0.035,0.02633333333333333,0.05616666666666666
09,06,06,10,191.0,6.57000000000005,0.034397905759162566,191.00376959630927,0.0036999999999999997,0.014,0.021899999999999996,0.0428
09,06,07,10,238.64,11.120000000000005,0.046597385182702,238.74205745951002,0.011600000000000003,0.026,0.0249,0.0518
09,06,08,12,222.58,7.2099999999999795,0.03239284751549995,222.63910999642448,0.012166666666666668,0.024,0.022416666666666665,0.04699999999999999
09,06,09,9,177.59,5.360000000000014,0.030181879610338497,177.59963569782457,0.008222222222222221,0.029,0.02222222222222222,0.048666666666666664
09,06,10,16,201.39,22.579999999999988,0.11212076071304429,202.39952618521613,0.0125,0.026,0.023375,0.051500000000000004
09,06,11,5,216.14,7.630000000000052,0.03530119367076919,216.15612228202096,0.0054,0.016,0.0224,0.0492
09,06,12,10,211.58,7.720000000000027,0.03648738065979784,211.61575673848108,0.015200000000000002,0.029,0.025,0.0511
09,07,01,18,257.98,60.28000000000003,0.23366152414915894,231.32653565901168,0.01872222222222222,0.036,0.036833333333333336,0.06172222222222222
09,07,02,5,212.29,10.509999999999993,0.04950774883414194,212.3519743256464,0.008400000000000001,0.021,0.025,0.042
09,07,03,10,215.53,19.79000000000002,0.09182016424627672,216.0646130211979,0.007999999999999998,0.018,0.0231,0.0408
09,07,04,13,234.22,19.44999999999999,0.08304158483477068,234.32517747779474,0.018153846153846152,0.032,0.026230769230769238,0.055923076923076936
09,07,05,12,231.1,61.610000000000014,0.26659454781479885,237.24119983679057,0.017583333333333333,0.03,0.025000000000000005,0.04916666666666667
09,07,06,13,219.03,23.420000000000016,0.10692599187325945,219.2858613773355,0.021923076923076927,0.035,0.02561538461538462,0.0513846153846154
09,07,07,11,218.5,26.920000000000016,0.12320366132723119,219.20127828094434,0.019818181818181818,0.034,0.02227272727272727,0.04681818181818182
09,07,08,12,277.73,17.430000000000007,0.0627587945126562,277.7784890879782,0.022333333333333334,0.043,0.02533333333333333,0.055333333333333345
09,07,09,18,270.42999999999995,14.71999999999997,0.05443183078800419,270.4368157259658,0.014055555555555556,0.023,0.023222222222222224,0.04655555555555555
09,07,10,8,264.23,11.740000000000009,0.044430988154259575,264.28294875000927,0.014875,0.031,0.023125,0.052625000000000005
09,07,11,11,263.17,22.589999999999975,0.08583805144963322,263.2927847473227,0.02290909090909091,0.041,0.024,0.05345454545454546
09,07,12,11,257.6,29.680000000000007,0.11521739130434784,258.249201354041,0.019363636363636364,0.041,0.025181818181818184,0.055545454545454544
09,07,13,14,261.21,16.350000000000023,0.0625933157229816,261.66829097160394,0.01428571428571429,0.028,0.024000000000000004,0.04842857142857144
09,07,14,13,272.08,14.41999999999996,0.05299911790649795,272.3002550494582,0.026538461538461545,0.038,0.023307692307692307,0.04807692307692309
09,07,15,15,246.47,17.730000000000018,0.0719357325435145,246.66674563061798,0.01186666666666667,0.023,0.02473333333333334,0.04946666666666668
